video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
RbNX7Tla10W,24.24.09,Behind the Scenes: Entertainment,Channel_2560,31,2024-09-24T09:00:00.000Z,music|review|vlog,33280,1291,70,492,https://i.ytimg.com/vi/0KJeIAyLQVE/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
pT3BKDckEJd,24.20.11,People & Blogs Compilation 2024,Channel_3755,2,2024-11-17T20:00:00.000Z,vlog|official|music,5834,341,39,110,https://i.ytimg.com/vi/XYvLtVEQbzj/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
ZL8lOngENqc,24.17.06,Why This Music Video Went Viral,Channel_401,27,2024-06-13T22:00:00.000Z,live|official|trending,815385,51441,7730,8754,https://i.ytimg.com/vi/lOX6oPV1h8R/default.jpg,False,False,False,Auto-generated sample description for Music video.
oLRDawOOCxv,24.25.03,Why This Travel & Events Video Went Viral,Channel_4053,1,2024-03-25T02:00:00.000Z,live|review|trending,919,46,5,8,https://i.ytimg.com/vi/yPQ6le1AR50/default.jpg,False,False,False,Auto-generated sample description for Travel & Events video.
JC9UAfpgLW1,24.13.09,Autos & Vehicles Compilation 2024,Channel_1896,10,2024-09-13T10:00:00.000Z,trending|live|official,42679,2035,386,367,https://i.ytimg.com/vi/u_xZ0sEsqE6/default.jpg,False,False,False,Auto-generated sample description for Autos & Vehicles video.
SmsMoDooXuP,24.05.03,Why This Music Video Went Viral,Channel_669,8,2024-03-01T13:00:00.000Z,review|trending|vlog,28832,1036,101,186,https://i.ytimg.com/vi/N60qAyJIEdn/default.jpg,False,False,False,Auto-generated sample description for Music video.
FTidT3M2kXu,24.05.03,Top 10 Music Moments This Week,Channel_1205,27,2024-03-05T14:00:00.000Z,review|official|vlog,124451,3583,401,751,https://i.ytimg.com/vi/Tj9oKUlgi2m/default.jpg,False,False,False,Auto-generated sample description for Music video.
_I2LpcR8a-C,24.26.11,Official Music Highlights,Channel_1362,8,2024-11-22T09:00:00.000Z,music|trending|live,55941,2684,387,1083,https://i.ytimg.com/vi/v5uQlEzDjXa/default.jpg,False,False,False,Auto-generated sample description for Music video.
jRAmbOlttFo,24.06.09,Why This Howto & Style Video Went Viral,Channel_2671,9,2024-09-02T18:00:00.000Z,live|trending|music,17068,981,41,153,https://i.ytimg.com/vi/E7BY-TnjZ-5/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
Ud9ob8oGJuq,24.23.08,Behind the Scenes: Music,Channel_3089,27,2024-08-22T08:00:00.000Z,music|vlog|official,1568,108,3,26,https://i.ytimg.com/vi/AHu3YZv_hJc/default.jpg,False,False,False,Auto-generated sample description for Music video.
WlEpzJTZaFT,24.26.12,Behind the Scenes: People & Blogs,Channel_142,2,2024-12-22T10:00:00.000Z,music|review|2024,60392,2423,525,1144,https://i.ytimg.com/vi/05F2NB1Dnry/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
WkvPRMbgZV7,24.17.01,Reacting to Music Trends,Channel_3511,8,2024-01-17T18:00:00.000Z,live|2024|review,386194,8841,516,529,https://i.ytimg.com/vi/YDLFRIgPVkk/default.jpg,False,False,False,Auto-generated sample description for Music video.
Uio34APijZ2,24.02.03,Entertainment Compilation 2024,Channel_311,31,2024-03-01T05:00:00.000Z,live|official|review,70690,2160,701,638,https://i.ytimg.com/vi/eJ7l7J4CAtE/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
lhE4l2M0Tqs,24.27.11,Behind the Scenes: Entertainment,Channel_2287,31,2024-11-24T13:00:00.000Z,2024|vlog|official,28121,1848,52,280,https://i.ytimg.com/vi/MhmClXusw04/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
yYi13Kse2qy,24.25.11,Music Compilation 2024,Channel_2236,27,2024-11-25T15:00:00.000Z,music|review|live,15105,1026,93,8,https://i.ytimg.com/vi/RW7cJ6Kp0LH/default.jpg,False,False,False,Auto-generated sample description for Music video.
q5062lP_DvX,24.11.12,Why This Comedy Video Went Viral,Channel_1443,15,2024-12-10T22:00:00.000Z,vlog|trending|music,22114,1749,147,376,https://i.ytimg.com/vi/uTY76XixIfh/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
Ry8PY4J6P4l,24.04.07,Reacting to Music Trends,Channel_3582,27,2024-06-30T21:00:00.000Z,review|music|trending,242130,9192,1731,3116,https://i.ytimg.com/vi/PjH6rAQ-YfS/default.jpg,False,False,False,Auto-generated sample description for Music video.
774km391K9Q,24.12.12,Reacting to Comedy Trends,Channel_3345,15,2024-12-11T14:00:00.000Z,review|music|trending,15946,666,9,190,https://i.ytimg.com/vi/3V76S-zLmXv/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
NX0YLAqI2Qc,24.06.02,Sports Compilation 2024,Channel_3037,5,2024-02-04T13:00:00.000Z,review|music|trending,19656,1373,174,293,https://i.ytimg.com/vi/IRxFQpBkI22/default.jpg,False,False,False,Auto-generated sample description for Sports video.
L36oPZsL_fW,24.03.06,Official Pets & Animals Highlights,Channel_890,19,2024-05-30T08:00:00.000Z,music|live|2024,4947,327,13,75,https://i.ytimg.com/vi/E5aGeN-NeAN/default.jpg,False,False,False,Auto-generated sample description for Pets & Animals video.
_okFeeU8_ve,24.31.12,Behind the Scenes: Music,Channel_4166,27,2024-12-29T14:00:00.000Z,live|2024|trending,14804,324,65,135,https://i.ytimg.com/vi/r0GqArCXidk/default.jpg,False,False,False,Auto-generated sample description for Music video.
vGCt4Dlu6WI,24.08.12,Official Science & Technology Highlights,Channel_3251,23,2024-12-07T00:00:00.000Z,2024|live|music,1876,27,10,26,https://i.ytimg.com/vi/poJkDjxIJi3/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
-IbrJQ-UeZB,24.04.11,Top 10 Howto & Style Moments This Week,Channel_3736,21,2024-10-31T19:00:00.000Z,official|review|trending,1417,99,6,26,https://i.ytimg.com/vi/q-kzIFNc-KC/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
6QsPa-dLit2,24.20.08,Entertainment Compilation 2024,Channel_2994,31,2024-08-16T05:00:00.000Z,review|live|music,21047,282,127,40,https://i.ytimg.com/vi/F4rQR12Fovl/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
CQylzPhtbIr,24.25.11,Why This Travel & Events Video Went Viral,Channel_913,1,2024-11-24T18:00:00.000Z,review|trending|vlog,2315,124,14,42,https://i.ytimg.com/vi/xon7u5dxTlP/default.jpg,False,False,False,Auto-generated sample description for Travel & Events video.
itjQfwBy18L,24.13.07,Top 10 Gaming Moments This Week,Channel_2915,14,2024-07-12T15:00:00.000Z,2024|review|official,6219,225,25,110,https://i.ytimg.com/vi/b3yregsNzN-/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
iCIVWAbQuIS,24.03.12,Official Music Highlights,Channel_4943,8,2024-11-29T02:00:00.000Z,vlog|review|live,295718,22859,1844,5457,https://i.ytimg.com/vi/xmkaIWNgVtZ/default.jpg,False,False,False,Auto-generated sample description for Music video.
xtIhDQNfxVe,24.17.09,Top 10 Gaming Moments This Week,Channel_4914,14,2024-09-13T21:00:00.000Z,2024|live|music,35311,858,349,88,https://i.ytimg.com/vi/TyPDXml-_ll/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
sJKxjYug0SF,24.19.03,Behind the Scenes: Gaming,Channel_877,14,2024-03-18T05:00:00.000Z,2024|review|official,2847,207,14,54,https://i.ytimg.com/vi/9DgR1Kuqnng/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
eQZKWErzsci,24.26.05,Reacting to Education Trends,Channel_3314,4,2024-05-25T00:00:00.000Z,vlog|trending|2024,422,5,1,3,https://i.ytimg.com/vi/b90BUgsVxTg/default.jpg,False,True,False,Auto-generated sample description for Education video.
zIq032VY3tN,24.26.11,Behind the Scenes: Music,Channel_1599,8,2024-11-25T08:00:00.000Z,music|vlog|live,200843,5283,1081,1516,https://i.ytimg.com/vi/mP1-_-c46z8/default.jpg,False,False,False,Auto-generated sample description for Music video.
usBQKn-YqRn,24.24.07,Reacting to Music Trends,Channel_1931,27,2024-07-22T20:00:00.000Z,trending|vlog|official,13958,292,33,259,https://i.ytimg.com/vi/-na_SeRMy4T/default.jpg,False,False,False,Auto-generated sample description for Music video.
XJPELTTLP_3,24.20.06,Why This Comedy Video Went Viral,Channel_55,15,2024-06-16T18:00:00.000Z,review|vlog|live,2146,170,2,39,https://i.ytimg.com/vi/O8L6wno30Wf/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
EvMtlizBGiZ,24.18.04,Behind the Scenes: Entertainment,Channel_2691,31,2024-04-16T19:00:00.000Z,music|official|vlog,110580,1717,883,1641,https://i.ytimg.com/vi/UQgN--vhIzb/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
p-exWFZooxx,24.29.09,Why This Entertainment Video Went Viral,Channel_4631,31,2024-09-26T22:00:00.000Z,trending|music|review,35452,1533,48,77,https://i.ytimg.com/vi/59DhrKN2fzm/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
